06.12.2017;2400.9;2405.69
07.12.2017;2396.49;2414
08.12.2017;2400.6;2426.9
11.12.2017;2410.81;2417.3
12.12.2017;2385.06;2413.68
13.12.2017;2411.34;2415.97
14.12.2017;2405.42;2434.61
15.12.2017;2430.72;2432.48
18.12.2017;2420.28;2466.08
19.12.2017;2465.96;2478.97
20.12.2017;2455.5;2473.47
21.12.2017;2460.57;2467.89
22.12.2017;2462.69;2468.27
27.12.2017;2445.51;2480.63
28.12.2017;2475.48;2484.41
29.12.2017;2479.48;2481.71
03.01.2018;2463.26;2474.76
04.01.2018;2473.23;2536.84
05.01.2018;2530.77;2538.34
08.01.2018;2534.53;2551.32
09.01.2018;2552.5;2555.69
10.01.2018;2531.05;2531.6
11.01.2018;2517.35;2534.56
12.01.2018;2536.81;2550.79
15.01.2018;2535.37;2546.66
16.01.2018;2541.61;2602.34
17.01.2018;2587.72;2606.59
18.01.2018;2604.79;2610.63
19.01.2018;2592.75;2604.46
22.01.2018;2600.44;2621.93
23.01.2018;2629.53;2650.16
24.01.2018;2629.4;2630.21
25.01.2018;2614.92;2616.47
26.01.2018;2592.23;2601.99
29.01.2018;2599.2;2607.83
30.01.2018;2581.75;2581.75
31.01.2018;2565.29;2577.48
01.02.2018;2558.83;2580.23
02.02.2018;2526.55;2530.02
05.02.2018;2492.39;2508.7
06.02.2018;2445.53;2450.47
07.02.2018;2426.89;2441.67
08.02.2018;2440.29;2445.8
09.02.2018;2396.78;2409.64
12.02.2018;2402.18;2430.88
13.02.2018;2417.65;2431.67
14.02.2018;2439.12;2449.79
15.02.2018;2461.15;2473.58
16.02.2018;2445.4;2448.61
19.02.2018;2409.93;2420.91
20.02.2018;2404.56;2415.33
21.02.2018;2409.27;2411.07
22.02.2018;2389.87;2416.42
23.02.2018;2412.41;2427.26
26.02.2018;2418.02;2429.68
27.02.2018;2417.07;2429.65
28.02.2018;2410.71;2410.71
01.03.2018;2361.73;2365.51
02.03.2018;2327.98;2330.15
05.03.2018;2303.1;2330.1
06.03.2018;2344.54;2351.07
07.03.2018;2327.37;2363.38
08.03.2018;2362.53;2362.53
09.03.2018;2322.03;2354.54
12.03.2018;2362.62;2380.48
13.03.2018;2379.28;2380.12
14.03.2018;2353.74;2355.06
15.03.2018;2343.78;2354.45
16.03.2018;2320.19;2324.41
19.03.2018;2285.14;2291
20.03.2018;2250.26;2278.69
21.03.2018;2268.87;2322.94
22.03.2018;2313.07;2329.54
23.03.2018;2254.88;2265.16
26.03.2018;2260.83;2270.45
27.03.2018;2258.98;2283.33
28.03.2018;2238.85;2238.85
29.03.2018;2215.94;2227.06
03.04.2018;2211.17;2249.4
04.04.2018;2238.25;2238.25
05.04.2018;2222.86;2247.25
06.04.2018;2244.33;2268.22
09.04.2018;2261.72;2288.2
10.04.2018;2280.21;2287.35
11.04.2018;2274.22;2287.53
12.04.2018;2270.78;2310.67
13.04.2018;2310.75;2321.97
16.04.2018;2311.13;2313.96
17.04.2018;2304.58;2310.61
18.04.2018;2306.43;2316.06
19.04.2018;2310.94;2341.94
20.04.2018;2322.32;2334.22
23.04.2018;2299.31;2309.34
24.04.2018;2296.24;2315.26
25.04.2018;2266.88;2276.97
26.04.2018;2257.11;2284.31
27.04.2018;2286.49;2291.15
30.04.2018;2277.25;2298.23
02.05.2018;2291.87;2306.05
04.05.2018;2280.5;2280.5
07.05.2018;2242.8;2251.42
08.05.2018;2215.62;2236.4
09.05.2018;2236.49;2282
10.05.2018;2292.11;2311.55
11.05.2018;2303.97;2329.36
14.05.2018;2328.58;2333.07
15.05.2018;2311.71;2311.71
16.05.2018;2278.96;2278.96
17.05.2018;2269.54;2280.22
18.05.2018;2256.15;2268.61
21.05.2018;2231.47;2272.61
22.05.2018;2267.88;2269.15
23.05.2018;2242.19;2242.19
24.05.2018;2212.23;2241.43
25.05.2018;2216.49;2226
28.05.2018;2214.87;2232.88
29.05.2018;2208.65;2208.65
30.05.2018;2186.58;2186.58
01.06.2018;2158;2190.26
04.06.2018;2198.46;2221.05
05.06.2018;2217.1;2255.95
06.06.2018;2259.34;2266.11
07.06.2018;2267.32;2287.02
08.06.2018;2260.53;2260.53
11.06.2018;2259.61;2266.29
12.06.2018;2237.53;2256.63
13.06.2018;2256.86;2256.86
14.06.2018;2232.51;2247.99
15.06.2018;2240.09;2245.12
18.06.2018;2203.75;2209.5
19.06.2018;2137.66;2137.66
20.06.2018;2126.96;2176.46
21.06.2018;2159.39;2167.56
22.06.2018;2158.13;2174.15
25.06.2018;2154.93;2177.65
26.06.2018;2156.24;2174.11
27.06.2018;2149.33;2154.87
28.06.2018;2141.71;2141.71
29.06.2018;2111.05;2135.47
02.07.2018;2119.7;2125.11
03.07.2018;2125.36;2162.03
04.07.2018;2156.43;2182.51
05.07.2018;2164.27;2184.32
06.07.2018;2158.24;2165.15
09.07.2018;2162.62;2174.69
10.07.2018;2154.32;2194.86
11.07.2018;2171.87;2171.87
12.07.2018;2160.13;2169.94
13.07.2018;2169.37;2173.75
16.07.2018;2155.15;2165.93
17.07.2018;2141.57;2154.62
18.07.2018;2155.27;2167.04
19.07.2018;2137.6;2150.64
20.07.2018;2142.09;2182.92
23.07.2018;2189.2;2213.88
24.07.2018;2209.65;2249.28
25.07.2018;2250.61;2268.2
26.07.2018;2263.96;2309.86
27.07.2018;2306.43;2309.18
30.07.2018;2289.23;2327.77
31.07.2018;2322.89;2327.2
01.08.2018;2304.04;2315.48
02.08.2018;2309.85;2309.85
03.08.2018;2284.28;2301.97
06.08.2018;2290.1;2295.82
07.08.2018;2295.3;2309.59
08.08.2018;2321.55;2331.79
09.08.2018;2308.44;2324.73
10.08.2018;2308.65;2308.65
13.08.2018;2243.43;2271.34
14.08.2018;2268.7;2285.87
16.08.2018;2262.45;2268.24
17.08.2018;2265.39;2265.39
20.08.2018;2225.55;2243.71
21.08.2018;2241.25;2286.19
22.08.2018;2275.86;2308.85
23.08.2018;2295.14;2331.93
24.08.2018;2322.94;2322.94
27.08.2018;2318.85;2372.83
28.08.2018;2374.8;2395.77
29.08.2018;2386.53;2390.36
30.08.2018;2381.65;2387.65
31.08.2018;2348.6;2352.7
03.09.2018;2340.08;2370.82
04.09.2018;2361.39;2377.02
05.09.2018;2320.8;2325.39
06.09.2018;2291.67;2313.51
07.09.2018;2294.98;2303.91
10.09.2018;2258.76;2274.96
11.09.2018;2262.79;2271.93
12.09.2018;2252.17;2264.81
13.09.2018;2213.26;2250.11
14.09.2018;2243.41;2250.02
17.09.2018;2230.43;2231.99
18.09.2018;2209.74;2248.51
19.09.2018;2239.49;2269.89
20.09.2018;2261.41;2272.24
21.09.2018;2266.96;2286.76
24.09.2018;2261.65;2283.58
25.09.2018;2285.8;2310.95
26.09.2018;2292.73;2304.45
27.09.2018;2300.58;2315.07
28.09.2018;2304.24;2310.37
01.10.2018;2290.8;2320.98
02.10.2018;2272.46;2280.04
03.10.2018;2288.11;2305.09
04.10.2018;2289.13;2297.06
05.10.2018;2275.35;2278.81
08.10.2018;2259.71;2259.71
09.10.2018;2221.83;2257.31
10.10.2018;2254.22;2257.03
11.10.2018;2170.37;2181.01
12.10.2018;2174.35;2195.33
15.10.2018;2192.17;2194.5
16.10.2018;2176.49;2216.8
17.10.2018;2225.11;2234.08
18.10.2018;2197.47;2207.43
19.10.2018;2190.1;2202.16
22.10.2018;2203.23;2211.52
23.10.2018;2178.47;2178.47
24.10.2018;2152.52;2162.72
25.10.2018;2124.47;2144.86
26.10.2018;2139.9;2139.9
29.10.2018;2089.53;2118.48
30.10.2018;2104.5;2122.73
31.10.2018;2132;2151.88
02.11.2018;2169.62;2208.49
05.11.2018;2196.65;2234.79
06.11.2018;2237.84;2239.2
07.11.2018;2227.66;2282.59
08.11.2018;2280.1;2294.15
09.11.2018;2259.66;2259.66
13.11.2018;2230.91;2242.91
14.11.2018;2206.38;2243.42
15.11.2018;2237.44;2254.49
16.11.2018;2208.77;2221.69
19.11.2018;2173.2;2189.73
20.11.2018;2181.11;2195.17
21.11.2018;2167.92;2220.2
22.11.2018;2218.09;2241.04
23.11.2018;2234.74;2238.44
26.11.2018;2229.64;2245.08
27.11.2018;2215.58;2227.11
28.11.2018;2222.61;2268.14
29.11.2018;2273.83;2303.37
30.11.2018;2300.37;2300.37
03.12.2018;2310.75;2334.22
04.12.2018;2322.24;2344.91
05.12.2018;2319.32;2355.29
06.12.2018;2335.28;2335.28
07.12.2018;2300.79;2320.4
10.12.2018;2274.51;2282.05
11.12.2018;2252.7;2264.54
12.12.2018;2228.58;2275.19
13.12.2018;2282.77;2314.09
14.12.2018;2297.17;2314.12
17.12.2018;2296.79;2308.55
18.12.2018;2273.02;2317.59
19.12.2018;2312.49;2344.11
20.12.2018;2327.49;2327.49
21.12.2018;2303.95;2307
27.12.2018;2279.04;2288.31
28.12.2018;2253.05;2281.37
02.01.2019;2275.35;2303.24
03.01.2019;2293.47;2293.47
04.01.2019;2257.4;2289.19
07.01.2019;2292.76;2331.45
08.01.2019;2330.42;2330.42
